Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
15/12/2010,Sugar and sweets,7995,203.928,0.295,5,Other food at home,4196
15/12/2010,Telephone services,2405,101.739,2.392,4,Information and information processing,8625
15/12/2010,Tenants’ and household insurance,7981,126.194,0.347,3,Shelter,8742
15/12/2010,Tobacco and smoking products,949,827.68,0.871,2,Other goods and services,8488
15/12/2010,Transportation,6812,201.406,16.685,1,All items,8106
15/12/2010,Transportation services,6999,263.668,6.06,2,Services,9735
15/12/2010,"Tuition, other school fees, and childcare",2308,581.328,2.835,3,Education,314
15/12/2010,Used cars and trucks,2211,142.989,2.012,4,New and used motor vehicles,2973
15/12/2010,Video and audio,5618,97.866,1.894,2,Recreation,8575
15/12/2010,Water and sewer and trash collection services,3706,174.471,1.052,3,Fuels and utilities,5463
15/12/2010,Women’s and girls’ apparel,7374,106.507,1.58,2,Apparel,5516
15/01/2011,Alcoholic beverages,7635,224.951,1.051,3,Food,4934
15/01/2011,All items,8106,220.223,100,0,,
15/01/2011,All items less energy,4604,221.922,90.921,1,All items,8106
15/01/2011,All items less food,3531,220.885,86.258,1,All items,8106
15/01/2011,All items less food and energy,5306,222.587,77.179,2,All items less energy,4604
15/01/2011,All items less medical care,2047,212.578,93.373,1,All items,8106
15/01/2011,All items less shelter,7199,212.429,68.045,1,All items,8106
15/01/2011,Apparel,5516,120.456,3.601,1,All items,8106
15/01/2011,Cereals and bakery products,2948,253.956,1.09,4,Food at home,4200
15/01/2011,Commodities,704,178.833,40.012,1,All items,8106
15/01/2011,Commodities less food,5867,157.709,26.27,1,All items,8106
15/01/2011,Commodities less food and beverages,3891,155.178,25.219,2,Commodities,704
15/01/2011,Commodities less food and energy commodities,4935,143.571,20.882,3,All items less food and energy,5306
15/01/2011,Communication,5970,83.76,3.313,2,Education and communication,1868
15/01/2011,Dairy and related products,5341,202.349,0.839,4,Food at home,4200
15/01/2011,Durables,2665,110.557,9.745,3,Commodities less food and beverages,3891
15/01/2011,Education,314,203.738,3.107,2,Education and communication,1868
15/01/2011,Education and communication,1868,130.548,6.421,1,All items,8106
15/01/2011,Educational books and supplies,5985,520.236,0.204,3,Education,314
15/01/2011,Energy,7558,229.915,9.079,1,All items,8106
15/01/2011,Energy commodities,8995,281.416,5.388,4,Commodities less food and energy commodities,4935
15/01/2011,Energy services,4748,191.114,3.691,2,Energy,7558
15/01/2011,Fats and oils,3612,206.878,0.232,5,Other food at home,4196
15/01/2011,Food,4934,222.314,13.742,2,Food and beverages,9257
15/01/2011,Food and beverages,9257,222.602,14.792,1,All items,8106
15/01/2011,Food at home,4200,218.983,7.816,3,Food,4934
15/01/2011,Food away from home,1345,228.181,5.926,3,Food,4934
15/01/2011,Footwear,7182,128.166,0.7,2,Apparel,5516
15/01/2011,Fruits and vegetables,9499,278.517,1.152,4,Food at home,4200
15/01/2011,Fuel oil and other fuels,416,314.13,0.309,4,Household energy,396
15/01/2011,Fuels and utilities,5463,215.607,5.096,2,Housing,6803
15/01/2011,Gasoline all types,789,277.129,4.865,4,Motor fuel,3840
15/01/2011,Hospital and related services,2710,624.854,1.703,3,Medical care services,7803
15/01/2011,Household energy,396,189.553,4,3,Fuels and utilities,5463
15/01/2011,Household furnishings and operations,9339,124.382,4.409,2,Housing,6803
15/01/2011,Household operations,8871,151.189,0.772,3,Household furnishings and operations,9339
15/01/2011,Housing,6803,216.983,41.46,1,All items,8106
15/01/2011,Infants’ and toddlers’ apparel,2101,111.436,0.192,2,Apparel,5516
15/01/2011,Information and information processing,8625,80.399,3.138,3,Communication,5970
15/01/2011,"Information technology, hardware and services",5358,9.171,0.804,4,Information and information processing,8625
15/01/2011,Lodging away from home,5762,132.892,0.776,3,Shelter,8742
15/01/2011,"Meats, poultry, fish, and eggs",8516,213.942,1.813,4,Food at home,4200
15/01/2011,Medical care,3411,393.843,6.627,1,All items,8106
15/01/2011,Medical care commodities,5635,318.929,1.633,2,Medical care,3411
15/01/2011,Medical care services,7803,417.004,4.994,2,Medical care,3411
15/01/2011,Men’s and boys’ apparel,2395,112.414,0.882,2,Apparel,5516
15/01/2011,Miscellaneous personal services,6567,358.181,1.055,3,Personal care,6986
15/01/2011,Motor fuel,3840,277.665,5.079,3,Private transportation,3815
15/01/2011,Motor vehicle maintenance and repair,9790,250.726,1.172,3,Private transportation,3815
15/01/2011,Motor vehicle parts and equipment,449,140.487,0.408,3,Private transportation,3815
15/01/2011,New and used motor vehicles,2973,97,6.333,3,Private transportation,3815
15/01/2011,New vehicles,4291,137.752,3.513,4,New and used motor vehicles,2973
15/01/2011,Nonalcoholic beverages and beverage materials,6387,162.636,0.926,4,Food at home,4200
15/01/2011,Nondurables,818,212.32,30.266,1,All items,8106
15/01/2011,Nondurables less food,6247,202.374,16.525,1,All items,8106
15/01/2011,Nondurables less food and apparel,5488,251.499,12.923,1,All items,8106
15/01/2011,Nondurables less food and beverages,7080,200.839,15.474,3,Commodities less food and beverages,3891
15/01/2011,"Nondurables less food, beverages, and apparel",1465,255.448,11.873,4,Nondurables less food and beverages,7080
15/01/2011,Other food at home,4196,191.58,1.996,4,Food at home,4200
15/01/2011,Other food away from home,1346,160.643,0.329,4,Food away from home,1345
15/01/2011,Other foods,9728,203.922,1.466,5,Fats and oils,3612
15/01/2011,Other goods and services,8488,385.031,3.497,1,All items,8106
15/01/2011,Other miscellaneous foods,5930,120.93,0.432,6,Other foods,9728
15/01/2011,Other services,6741,311.61,11.34,3,Services,9735
15/01/2011,Owners’ equivalent rent of primary residence,2972,257.648,23.31,3,Shelter,8742
15/01/2011,Personal care,6986,207.547,2.591,2,Other goods and services,8488
15/01/2011,Personal care products,1231,160.92,0.671,3,Personal care,6986
15/01/2011,Personal care services,1191,229.933,0.638,3,Personal care,6986
15/01/2011,Personal computers and peripheral equipment,980,72.662,0.228,5,"Information technology, hardware and services",5358
15/01/2011,Private transportation,3815,198.73,16.082,2,Transportation,6812
15/01/2011,Professional services,3965,331.974,2.83,3,Medical care services,7803
15/01/2011,Public transportation,4134,264.616,1.227,2,Transportation,6812
15/01/2011,Recreation,8575,112.939,6.293,1,All items,8106
15/01/2011,Rent of primary residence,4363,251.249,5.925,3,Shelter,8742
15/01/2011,Rent of shelter,8577,260.471,31.607,3,Services,9735
15/01/2011,Services,9735,263.034,59.988,1,All items,8106
15/01/2011,Services less energy services,1033,270.374,56.297,3,All items less food and energy,5306
15/01/2011,Services less medical care services,5145,251.378,54.994,1,All items,8106
15/01/2011,Services less rent of shelter,9058,287.061,28.382,1,All items,8106
15/01/2011,Shelter,8742,249.523,31.955,2,Housing,6803
15/01/2011,Sugar and sweets,7995,202.648,0.297,5,Other food at home,4196
15/01/2011,Telephone services,2405,101.412,2.334,4,Information and information processing,8625
15/01/2011,Tenants’ and household insurance,7981,126.192,0.349,3,Shelter,8742
15/01/2011,Tobacco and smoking products,949,828.079,0.906,2,Other goods and services,8488
15/01/2011,Transportation,6812,203.622,17.308,1,All items,8106
15/01/2011,Transportation services,6999,264.832,6.14,2,Services,9735
15/01/2011,"Tuition, other school fees, and childcare",2308,585.549,2.903,3,Education,314
15/01/2011,Used cars and trucks,2211,143.664,2.055,4,New and used motor vehicles,2973
15/01/2011,Video and audio,5618,97.904,1.816,2,Recreation,8575
15/01/2011,Water and sewer and trash collection services,3706,175.4,1.095,3,Fuels and utilities,5463
15/01/2011,Women’s and girls’ apparel,7374,107.957,1.52,2,Apparel,5516
15/02/2011,Alcoholic beverages,7635,225.415,1.051,3,Food,4934
15/02/2011,All items,8106,221.309,100,0,,
15/02/2011,All items less energy,4604,222.483,90.921,1,All items,8106
15/02/2011,All items less food,3531,222.091,86.258,1,All items,8106
15/02/2011,All items less food and energy,5306,223.029,77.179,2,All items less energy,4604
15/02/2011,All items less medical care,2047,213.755,93.373,1,All items,8106
15/02/2011,All items less shelter,7199,213.995,68.045,1,All items,8106
15/02/2011,Apparel,5516,119.384,3.601,1,All items,8106
15/02/2011,Cereals and bakery products,2948,254.037,1.09,4,Food at home,4200
15/02/2011,Commodities,704,180.549,40.012,1,All items,8106
15/02/2011,Commodities less food,5867,159.553,26.27,1,All items,8106
15/02/2011,Commodities less food and beverages,3891,157.054,25.219,2,Commodities,704
15/02/2011,Commodities less food and energy commodities,4935,143.793,20.882,3,All items less food and energy,5306
15/02/2011,Communication,5970,83.746,3.313,2,Education and communication,1868
15/02/2011,Dairy and related products,5341,203.51,0.839,4,Food at home,4200
15/02/2011,Durables,2665,111.024,9.745,3,Commodities less food and beverages,3891
15/02/2011,Education,314,204.456,3.107,2,Education and communication,1868
15/02/2011,Education and communication,1868,130.759,6.421,1,All items,8106
15/02/2011,Educational books and supplies,5985,519.288,0.204,3,Education,314
15/02/2011,Energy,7558,237.62,9.079,1,All items,8106
15/02/2011,Energy commodities,8995,294.905,5.388,4,Commodities less food and energy commodities,4935
15/02/2011,Energy services,4748,193.224,3.691,2,Energy,7558
15/02/2011,Fats and oils,3612,208.833,0.232,5,Other food at home,4196
15/02/2011,Food,4934,223.544,13.742,2,Food and beverages,9257
15/02/2011,Food and beverages,9257,223.779,14.792,1,All items,8106
15/02/2011,Food at home,4200,220.8,7.816,3,Food,4934
15/02/2011,Food away from home,1345,228.606,5.926,3,Food,4934
15/02/2011,Footwear,7182,127.691,0.7,2,Apparel,5516
15/02/2011,Fruits and vegetables,9499,284.574,1.152,4,Food at home,4200
15/02/2011,Fuel oil and other fuels,416,326.919,0.309,4,Household energy,396
15/02/2011,Fuels and utilities,5463,218.231,5.096,2,Housing,6803
15/02/2011,Gasoline all types,789,290.027,4.865,4,Motor fuel,3840
15/02/2011,Hospital and related services,2710,628.137,1.703,3,Medical care services,7803
15/02/2011,Household energy,396,192.096,4,3,Fuels and utilities,5463
15/02/2011,Household furnishings and operations,9339,124.493,4.409,2,Housing,6803
15/02/2011,Household operations,8871,151.358,0.772,3,Household furnishings and operations,9339
15/02/2011,Housing,6803,217.561,41.46,1,All items,8106
15/02/2011,Infants’ and toddlers’ apparel,2101,109.634,0.192,2,Apparel,5516
15/02/2011,Information and information processing,8625,80.383,3.138,3,Communication,5970
15/02/2011,"Information technology, hardware and services",5358,9.189,0.804,4,Information and information processing,8625
15/02/2011,Lodging away from home,5762,132.915,0.776,3,Shelter,8742
15/02/2011,"Meats, poultry, fish, and eggs",8516,216.444,1.813,4,Food at home,4200
15/02/2011,Medical care,3411,395.615,6.627,1,All items,8106
15/02/2011,Medical care commodities,5635,321.186,1.633,2,Medical care,3411
15/02/2011,Medical care services,7803,418.529,4.994,2,Medical care,3411
15/02/2011,Men’s and boys’ apparel,2395,111.408,0.882,2,Apparel,5516
15/02/2011,Miscellaneous personal services,6567,358.894,1.055,3,Personal care,6986
15/02/2011,Motor fuel,3840,291.093,5.079,3,Private transportation,3815
15/02/2011,Motor vehicle maintenance and repair,9790,250.851,1.172,3,Private transportation,3815
15/02/2011,Motor vehicle parts and equipment,449,140.912,0.408,3,Private transportation,3815
15/02/2011,New and used motor vehicles,2973,97.49,6.333,3,Private transportation,3815
15/02/2011,New vehicles,4291,139.065,3.513,4,New and used motor vehicles,2973
15/02/2011,Nonalcoholic beverages and beverage materials,6387,162.958,0.926,4,Food at home,4200
15/02/2011,Nondurables,818,214.66,30.266,1,All items,8106
15/02/2011,Nondurables less food,6247,205.455,16.525,1,All items,8106
15/02/2011,Nondurables less food and apparel,5488,256.414,12.923,1,All items,8106
15/02/2011,Nondurables less food and beverages,7080,204.142,15.474,3,Commodities less food and beverages,3891
15/02/2011,"Nondurables less food, beverages, and apparel",1465,260.797,11.873,4,Nondurables less food and beverages,7080
15/02/2011,Other food at home,4196,192.706,1.996,4,Food at home,4200
15/02/2011,Other food away from home,1346,161.836,0.329,4,Food away from home,1345
15/02/2011,Other foods,9728,204.936,1.466,5,Fats and oils,3612
15/02/2011,Other goods and services,8488,385.532,3.497,1,All items,8106
15/02/2011,Other miscellaneous foods,5930,121.438,0.432,6,Other foods,9728
15/02/2011,Other services,6741,312.19,11.34,3,Services,9735
15/02/2011,Owners’ equivalent rent of primary residence,2972,258.003,23.31,3,Shelter,8742
15/02/2011,Personal care,6986,207.783,2.591,2,Other goods and services,8488
15/02/2011,Personal care products,1231,161.325,0.671,3,Personal care,6986
15/02/2011,Personal care services,1191,230.177,0.638,3,Personal care,6986
15/02/2011,Personal computers and peripheral equipment,980,72.289,0.228,5,"Information technology, hardware and services",5358
15/02/2011,Private transportation,3815,202.446,16.082,2,Transportation,6812
15/02/2011,Professional services,3965,333.483,2.83,3,Medical care services,7803
15/02/2011,Public transportation,4134,269.625,1.227,2,Transportation,6812
15/02/2011,Recreation,8575,113.242,6.293,1,All items,8106
15/02/2011,Rent of primary residence,4363,251.607,5.925,3,Shelter,8742
15/02/2011,Rent of shelter,8577,260.509,31.607,3,Services,9735
15/02/2011,Services,9735,263.745,59.988,1,All items,8106
15/02/2011,Services less energy services,1033,270.955,56.297,3,All items less food and energy,5306
15/02/2011,Services less medical care services,5145,251.81,54.994,1,All items,8106
15/02/2011,Services less rent of shelter,9058,288.27,28.382,1,All items,8106
15/02/2011,Shelter,8742,249.867,31.955,2,Housing,6803
15/02/2011,Sugar and sweets,7995,204.168,0.297,5,Other food at home,4196
15/02/2011,Telephone services,2405,101.316,2.334,4,Information and information processing,8625
15/02/2011,Tenants’ and household insurance,7981,126.529,0.349,3,Shelter,8742
15/02/2011,Tobacco and smoking products,949,829.535,0.906,2,Other goods and services,8488
15/02/2011,Transportation,6812,207.433,17.308,1,All items,8106
15/02/2011,Transportation services,6999,266.061,6.14,2,Services,9735
15/02/2011,"Tuition, other school fees, and childcare",2308,587.834,2.903,3,Education,314
15/02/2011,Used cars and trucks,2211,143.847,2.055,4,New and used motor vehicles,2973
15/02/2011,Video and audio,5618,98.395,1.816,2,Recreation,8575
15/02/2011,Water and sewer and trash collection services,3706,176.725,1.095,3,Fuels and utilities,5463
15/02/2011,Women’s and girls’ apparel,7374,106.622,1.52,2,Apparel,5516
15/03/2011,Alcoholic beverages,7635,225.409,1.051,3,Food,4934
15/03/2011,All items,8106,223.467,100,0,,
15/03/2011,All items less energy,4604,222.992,90.921,1,All items,8106
15/03/2011,All items less food,3531,223.237,86.258,1,All items,8106
15/03/2011,All items less food and energy,5306,223.331,77.179,2,All items less energy,4604
15/03/2011,All items less medical care,2047,214.982,93.373,1,All items,8106
15/03/2011,All items less shelter,7199,215.619,68.045,1,All items,8106
15/03/2011,Apparel,5516,118.77,3.601,1,All items,8106
15/03/2011,Cereals and bakery products,2948,255.395,1.09,4,Food at home,4200
15/03/2011,Commodities,704,182.627,40.012,1,All items,8106
